FP2-F4,GSR
-4,0
-4,2
-4,0
-4,5
-4,4
-4,2
-4,0
-4,5
-4,0
-4,2
-4,3
-4,3
-4,3
-4,0
-4,4
-4,4
-4,2
-4,2
-4,5
-4,2
-4,1
-4,5
-4,0
-4,0
-4,5
-4,1
-4,2
-4,2
-4,0
-4,2
-4,1
-4,2
-4,0
-4,1
-4,4
-4,3
-4,4
-4,2
-4,4
-4,2
-4,2
-4,5
-4,1
-4,0
-4,0
-4,5
-4,3
-4,1
-4,0
-4,4
-4,4
-4,0
-4,4
-4,1
-4,2
-4,5
-4,2
-4,0
-4,3
-4,0
-4,4
-4,1
-4,2
-4,1
-4,3
-4,1
-4,3
-4,5
-4,2
-4,5
-4,4
-4,1
-4,4
-4,0
-4,4
-4,0
-4,2
-4,0
-4,1
-4,0
-4,0
-4,4
-4,5
-4,5
-4,0
-4,3
-4,2
-4,5
-4,5
-4,5
-4,1
-4,5
-4,5
-4,0
-4,3
-4,0
-4,4
-4,2
-4,3
-4,5
-4,2
-4,4
-4,3
-4,5
-4,2
-4,1
-4,2
-4,5
-4,1
-4,2
-4,4
-4,1
-4,3
-4,3
-4,3
-4,5
-4,1
-4,2
-4,5
-4,1
-4,2
-4,4
-4,0
-4,5
-4,1
-4,3
-4,3
-4,3
-4,0
-4,5
-4,2
-4,5
-4,0
-4,2
-4,0
-4,3
-4,4
-4,5
-4,0
-4,2
-4,1
-4,0
-4,5
-4,3
-4,3
-4,1
-4,0
-4,3
-4,2
-4,5
-4,2
-4,4
-4,2
-4,0
-4,5
-4,5
-4,2
-4,4
-4,5
-4,1
-4,4
-4,5
-4,3
-4,1
-4,4
-4,4
-4,2
-4,4
-4,0
-4,5
-4,2
-4,2
-4,2
-4,5
-4,4
-4,1
-4,1
-5,5
-5,5
-5,4
-5,2
-5,0
-5,1
-5,4
-5,0
-5,3
-5,1
-5,5
-5,3
-5,3
-5,4
-5,5
-5,1
-5,2
-5,1
-5,2
-5,1
-5,2
-5,2
-5,5
-5,1
-5,3
-5,5
-5,3
-5,1
-5,5
-5,3
-5,3
-5,0
-5,1
-5,5
-5,1
-5,0
-5,0
-5,4
-5,1
-5,1
-5,1
-5,0
-5,0
-5,5
-5,5
-5,0
-5,1
-5,5
-5,5
-5,5
-5,2
-5,5
-5,1
-5,4
-5,5
-5,1
-5,2
-5,3
-5,2
-5,4
-5,0
-5,4
-5,4
-5,0
-5,4
-5,5
-5,0
-5,1
-5,4
-5,2
-5,4
-5,0
-5,2
-5,3
-5,4
-5,0
-5,0
-5,4
-5,2
-5,1
-5,0
-5,0
-5,2
-5,3
-5,1
-5,3
-5,1
-5,1
-5,0
-5,3
-5,4
-5,4
-5,5
-5,3
-5,3
-5,0
-5,0
-5,3
-5,5
-5,1
-5,0
-5,1
-5,5
-5,3
-5,3
-5,1
-5,0
-5,5
-5,0
-5,4
-5,5
-5,3
-5,4
-5,3
-5,1
-5,2
-5,3
-5,2
-5,2
-5,2
-5,0
-5,2
-5,0
-5,3
-5,4
-5,1
-5,5
-5,5
-5,5
-5,5
-5,1
-5,3
-5,5
-5,1
-5,2
-5,3
-5,4
-5,0
-5,4
-5,1
-5,4
-5,4
-5,5
-5,3
-5,1
-5,0
-5,1
-5,1
-5,5
-5,1
-5,2
-5,3
-5,5
-5,0
-5,3
-5,5
-5,4
-5,5
-5,5
-5,1
-5,1
-5,3
-5,2
-5,0
-5,0
-5,1
-5,2
-5,2
-5,3
-5,2
-5,0
-5,2
-5,2
-5,3
-5,2
-5,3
-5,4
-5,4
-5,3
-5,1
-5,1
-5,5
-5,4
-5,0
-5,5
-5,4
-5,1
-5,5
-5,5
-5,0
-5,5
-5,1
-5,0
-5,0
-5,0
-5,1
-5,1
-5,4
-5,3
-5,4
-5,3
-5,4
-5,1
-5,1
-5,1
-5,0
-5,0
-5,3
-5,3
-5,2
-5,4
-5,2
-5,1
-5,0
-5,0
-5,3
-5,0
-5,0
-5,4
-5,2
-5,2
-5,5
-5,1
-5,4
-5,1
-5,1
-5,1
-5,2
-5,1
-5,0
-5,0
-5,2
-5,5
-5,5
-5,0
-5,1
-5,3
-5,0
-5,4
-5,5
-5,0
-5,2
-5,0
-5,5
-5,4
-5,5
-5,4
-5,1
-5,5
-5,0
-5,0
-5,2
-5,4
-5,3
-5,2
-5,2
-5,0
-5,0
-5,1
-5,2
-5,2
-5,2
-5,1
-5,4
-5,1
-5,5
-5,3
-5,5
-5,3
-5,2
-5,3
-5,1
-5,4
-5,1
-5,2
-5,0
-5,2
-5,1
-5,2
-5,0
-5,3
-5,0
-5,5
-5,4
-5,5
-5,3
-5,4
-5,5
-5,5
-5,2
-5,5
-5,1
-5,3
-5,1
-5,0
-5,3
-5,0
-5,3
-5,3
-5,4
-5,5
-5,5
-5,3
-5,1
-5,1
-5,5
-5,1
-5,4
-5,5
-5,1
-5,1
-5,1
-5,0
-5,0
-5,4
-5,1
-5,2
-5,1
-5,5
-5,5
-5,5
-5,0
-5,0
-5,5
-5,3
-5,3
-5,3
-5,2
-5,0
-5,0
-5,3
-5,3
-5,0
-5,0
-5,3
-5,4
-5,2
-5,5
-5,4
-5,2
-5,2
-5,5
-5,5
-5,1
-5,1
-5,4
-5,4
-5,5
-5,4
-5,3
-5,5
-5,3
-5,1
-5,1
-5,0
-5,3
-5,2
-5,1
-5,4
-5,5
-5,2
-5,2
-5,4
-5,2
-5,3
-5,0
-5,4
-5,5
-5,1
-5,3
-5,1
-5,4
-5,4
-5,2
-5,2
-5,4
-5,4
-5,1
-5,1
-5,5
-5,1
-5,3
-5,0
-5,2
-5,2
-5,2
-5,1
-5,3
-5,3
-5,5
-5,4
-5,1
-5,0
-5,4
-5,1
-5,4
-5,2
-5,4
-5,5
-5,5
-5,3
-5,4
-5,2
-5,0
-5,2
-5,2
-5,3
-5,5
-5,0
-5,4
-5,2
-5,5
-5,3
-5,2
-5,3
-5,4
-5,1
-5,1
-5,2
-5,0
-5,0
-5,4
-5,1
-5,0
-5,1
-5,4
-5,3
-5,0
-5,0
-5,2
-5,4
-5,0
-5,2
-6,4
-6,4
-6,4
-6,0
-6,1
-6,4
-6,3
-6,1
-6,1
-6,3
-6,2
-6,3
-6,0
-6,3
-6,1
-6,1
-6,2
-6,0
-6,2
-6,0
-6,0
-6,2
-6,0
-6,1
-6,2
-6,3
-6,1
-6,2
-6,3
-6,4
-6,3
-6,3
-6,2
-6,4
-6,4
-6,3
-6,2
-6,0
-6,4
-6,2
-6,1
-6,2
-6,4
-6,4
-6,5
-6,2
-6,5
-6,3
-6,4
-6,3
-6,2
-6,1
-6,1
-6,3
-6,0
-6,3
-6,5
-6,2
-6,1
-6,1
-6,5
-6,4
-6,1
-6,2
-6,0
-6,3
-6,4
-6,4
-6,3
-6,0
-6,1
-6,0
-6,3
-6,5
-6,1
-6,4
-6,3
-6,0
-6,5
-6,2
-6,1
-6,2
-6,0
-6,2
-6,5
-6,1
-6,3
-6,2
-6,5
-6,0
-6,2
-6,3
-6,2
-6,3
-6,3
-6,3
-6,0
-6,3
-6,4
-6,4
-6,0
-6,5
-6,1
-6,3
-6,1
-6,1
-6,1
-6,5
-6,0
-6,3
-6,1
-6,0
-6,5
-6,0
-6,1
-6,3
-6,5
-6,3
-6,0
-6,1
-6,1
-6,2
-6,3
-6,4
-6,3
-6,1
-6,5
-6,0
-6,2
-6,2
-6,3
-6,3
-6,2
-6,1
-6,0
-6,2
-6,2
-6,5
-6,0
-6,5
-6,0
-6,4
-6,4
-6,0
-6,4
-6,5
-6,4
-6,0
-6,4
-6,1
-6,5
-6,3
-6,3
-6,5
-6,5
-6,5
-6,0
-6,5
-6,4
-6,5
-6,0
-6,5
-6,0
-6,4
-6,3
-6,4
-6,5
-6,2
-6,5
-6,2
-6,5
-6,2
-6,2
-6,1
-6,3
-6,1
-6,3
-6,5
-6,0
-6,3
-6,0
-6,5
-6,4
-6,2
-6,4
-6,4
-6,4
-6,1
-6,0
-6,0
-6,1
-6,3
-6,5
-6,5
-6,1
-6,1
-6,3
-6,5
-6,3
-6,5
-6,5
-6,2
-6,0
-6,4
-6,2
-6,3
-6,3
-6,1
-6,5
-6,2
-6,0
-6,2
-6,2
-6,1
-6,4
-6,2
-6,1
-6,5
-6,5
-6,0
-6,0
-6,4
-6,3
-6,4
-6,3
-6,3
-6,3
-6,5
-6,4
-6,3
-6,0
-6,5
-6,0
-6,3
-6,3
-6,0
-6,3
-6,2
-6,0
-6,0
-6,5
-6,0
-6,1
-6,1
-6,4
-6,2
-6,1
-6,2
-6,2
-6,0
-6,2
-6,2
-6,0
-6,4
-6,3
-6,1
-6,4
-6,5
-6,1
-6,4
-6,2
-6,0
-6,1
-6,5
-6,3
-6,1
-6,5
-6,5
-6,4
-6,3
-6,5
-6,3
-6,0
-6,1
-6,5
-6,4
-6,4
-6,2
-6,1
-6,1
-6,1
-6,2
-6,1
-6,1
-6,3
-6,5
-6,4
-6,1
-6,2
-6,3
-6,5
-6,2
-6,2
-6,3
-6,1
-6,3
-6,5
-6,2
-6,1
-6,1
-6,1
-6,3
-6,5
-6,2
-6,0
-6,1
-6,3
-6,3
-6,5
-6,1
-6,0
-6,0
-6,5
-6,4
-6,1
-6,3
-6,4
-6,2
-6,4
-6,3
-6,0
-6,4
-6,3
-6,4
-6,0
-6,1
-6,2
-6,4
-6,0
-6,1
-6,5
-6,4
-6,5
-6,4
-6,2
-6,1
-6,2
-6,5
-6,2
-6,4
-6,5
-6,5
-6,2
-6,3
-6,5
-6,2
-6,1
-6,5
-6,0
-6,4
-6,0
-6,5
-6,1
-6,1
-6,2
-6,5
-6,3
-6,5
-6,3
-6,3
-6,5
-6,4
-6,3
-6,1
-6,0
-6,4
-6,1
-6,3
-6,0
-6,3
-6,3
-6,5
-6,5
-6,4
-6,0
-6,2
-6,3
-6,1
-6,5
-6,1
-6,4
-6,1
-6,3
-6,2
-6,2
-6,3
-6,4
-6,4
-6,1
-6,5
-6,2
-6,2
-6,0
-6,2
-6,4
-6,3
-6,4
-6,2
-6,3
-6,5
-6,2
-6,3
-6,5
-6,0
-6,5
-6,0
-6,3
-6,0
-6,1
-6,5
-6,1
-6,0
-6,2
-6,4
-6,1
-6,2
-6,3
-6,2
-6,3
-6,4
-6,3
-6,4
-6,4
-6,5
-6,1
-6,2
-6,1
-6,1
-6,0
-6,0
-6,2
-6,2
-6,5
-6,5
-6,2
-6,5
-6,0
-6,2
-6,2
-6,2
-6,0
-6,3
-6,1
-6,2
-6,3
-6,5
-6,5
-6,0
-6,1
-6,4
-6,2
-6,1
-6,0
-6,3
-6,2
-6,1
-6,0
-7,4
-7,4
-7,3
-7,5
-7,5
-7,1
-7,2
-7,4
-7,1
-7,4
-7,0
-7,1
-7,0
-7,0
-7,1
-7,2
-7,2
-7,5
-7,4
-7,3
-7,4
-7,5
-7,5
-7,3
-7,5
-7,4
-7,0
-7,5
-7,0
-7,3
-7,5
-7,4
-7,2
-7,2
-7,5
-7,3
-7,1
-7,5
-7,3
-7,0
-7,4
-7,3
-7,2
-7,5
-7,4
-7,0
-7,2
-7,1
-7,3
-7,3
-7,1
-7,3
-7,3
-7,2
-7,2
-7,0
-7,5
-7,2
-7,0
-7,1
-7,5
-7,2
-7,1
-7,5
-7,4
-7,2
-7,3
-7,1
-7,5
-7,0
-7,4
-7,0
-7,1
-7,0
-7,2
-7,2
-7,2
-7,1
-7,1
-7,0
-7,4
-7,5
-7,5
-7,0
-7,4
-7,3
-7,5
-7,0
-7,0
-7,2
-7,0
-7,4
-7,3
-7,4
-7,4
-7,3
-7,1
-7,0
-7,5
-7,5
-7,3
-7,0
-7,2
-7,1
-7,1
-7,5
-7,0
-7,5
-7,2
-7,4
-7,1
-7,2
-7,1
-7,3
-7,1
-7,4
-7,1
-7,2
-7,0
-7,2
-7,4
-7,4
-7,2
-7,0
-7,1
-7,3
-7,2
-7,4
-7,3
-7,3
-7,1
-7,2
-7,1
-7,0
-7,3
-7,5
-7,3
-7,2
-7,3
-7,5
-7,0
-7,4
-7,5
-7,1
-7,1
-7,4
-7,1
-7,3
-7,4
-7,0
-7,4
-7,1
-7,3
-7,2
-7,4
-7,5
-7,3
-7,1
-7,1
-7,1
-7,3
-7,4
-7,5
-7,5
-7,0
-7,3
-7,4
-7,2
-7,1
-7,0
-7,1
-7,1
-7,2
-7,2
-7,3
-7,5
-7,3
-7,0
-7,2
-7,2
-7,3
-7,5
-7,1
-7,1
-7,3
-7,3
-7,0
-7,5
-7,5
-7,3
-7,4
-7,3
-7,1
-7,4
-7,4
-7,4
-7,0
-7,5
-7,4
-7,4
-7,4
-7,1
-7,2
-7,0
-7,2
-7,0
-7,5
-7,0
-7,4
-7,4
-7,5
-7,4
-7,5
-7,3
-7,2
-7,0
-7,3
-7,1
-7,2
-7,0
-7,1
-7,5
-7,3
-7,5
-7,2
-7,4
-7,2
-7,1
-7,3
-7,2
-7,3
-7,5
-7,4
-7,2
-7,4
-7,0
-7,3
-7,2
-7,1
-7,2
-7,1
-7,3
-7,0
-7,4
-7,5
-7,5
-7,0
-7,3
-7,5
-7,1
-7,2
-7,4
-7,3
-7,4
-7,0
-7,4
-7,2
-7,4
-7,4
-7,5
-7,5
-7,2
-7,4
-7,5
-7,3
-7,0
-7,5
-7,1
-7,5
-7,5
-7,3
-7,1
-7,5
-7,4
-7,5
-7,5
-7,3
-7,5
-7,4
-7,1
-7,1
-7,4
-7,1
-7,4
-7,5
-7,1
-7,1
-7,4
-7,5
-7,5
-7,2
-7,3
-7,4
-7,1
-7,3
-7,3
-7,3
-7,5
-7,2
-7,4
-7,2
-7,2
-7,5
-7,0
-7,1
-7,5
-7,1
-7,3
-7,5
-7,1
-7,4
-7,5
-7,1
-7,2
-7,3
-7,4
-7,1
-7,0
-7,3
-7,5
-7,2
-7,5
-7,4
-7,5
-7,1
-7,5
-7,3
-7,5
-7,2
-7,1
-7,3
-7,3
-7,2
-7,2
-7,2
-7,2
-7,3
-7,5
-7,4
-7,2
-7,1
-7,5
-7,3
-7,1
-7,5
-7,1
-7,4
-7,0
-7,4
-7,3
-7,4
-7,1
-7,3
-7,4
-7,5
-7,1
-7,5
-7,0
-7,1
-7,2
-7,1
-7,4
-7,5
-7,1
-7,1
-7,3
-7,3
-7,5
-7,4
-7,5
-7,1
-7,2
-7,5
-7,4
-7,4
-7,0
-7,3
-7,0
-7,5
-7,3
-7,5
-7,3
-7,4
-7,3
-7,0
-7,2
-7,3
-7,2
-7,0
-7,3
-7,1
-7,4
-7,3
-7,5
-7,2
-7,2
-7,3
-7,3
-7,3
-7,3
-7,5
-7,3
-7,2
-7,1
-7,4
-7,0
-7,4
-7,2
-7,1
-7,0
-7,3
-7,2
-7,2
-7,1
-7,2
-7,4
-7,3
-7,0
-7,1
-7,0
-7,1
-7,5
-7,5
-7,4
-7,3
-7,0
-7,2
-7,4
-7,5
-7,5
-7,3
-7,1
-7,3
-7,0
-7,2
-7,2
-7,0
-7,4
-7,2
-7,1
-7,4
-7,3
-7,0
-7,0
-7,0
-7,4
-7,3
-8,4
-8,1
-8,0
-8,0
-8,1
-8,0
-8,2
-8,1
-8,1
-8,4
-8,1
-8,4
-8,2
-8,3
-8,0
-8,1
-8,5
-8,5
-8,2
-8,2
-8,0
-8,4
-8,1
-8,0
-8,4
-8,5
-8,5
-8,2
-8,5
-8,3
-8,0
-8,1
-8,5
-8,3
-8,3
-8,3
-8,0
-8,4
-8,5
-8,2
-8,0
-8,2
-8,1
-8,3
-8,1
-8,5
-8,2
-8,3
-8,5
-8,5
-8,3
-8,5
-8,3
-8,4
-8,2
-8,4
-8,3
-8,4
-8,3
-8,2
-8,3
-8,2
-8,5
-8,3
-8,0
-8,2
-8,0
-8,3
-8,5
-8,5
-8,5
-8,1
-8,3
-8,5
-8,4
-8,4
-8,1
-8,4
-8,0
-8,1
-8,0
-8,5
-8,0
-8,4
-8,2
-8,1
-8,2
-8,5
-8,0
-8,5
-8,5
-8,4
-8,2
-8,3
-8,5
-8,3
-8,5
-8,0
-8,2
-8,3
-8,5
-8,2
-8,0
-8,4
-8,1
-8,2
-8,1
-8,0
-8,0
-8,0
-8,2
-8,2
-8,3
-8,5
-8,4
-8,5
-8,3
-8,0
-8,0
-8,4
-8,0
-8,4
-8,4
-8,1
-8,0
-8,0
-8,4
-8,2
-8,1
-8,5
-8,1
-8,4
-8,4
-8,2
-8,1
-8,3
-8,2
-8,4
-8,0
-8,2
-8,3
-8,2
-8,3
-8,4
-8,3
-8,4
-8,3
-8,2
-8,3
-8,4
-8,3
-8,2
-8,2
-8,0
-8,0
-8,3
-8,4
-8,1
-8,1
-8,0
-8,5
-8,0
-8,2
-8,3
-8,5
-8,1
-8,4
-8,0
-8,4
-8,0
-8,3
-8,5
-8,1
-8,3
-8,5
-8,2
-8,0
-8,3
-8,4
-8,3
-8,5
-8,0
-8,1
-8,3
-8,2
-8,1
-8,1
-8,4
-8,3
-8,5
-8,1
-8,0
-8,1
-8,1
-8,0
-8,5
-8,5
-8,2
-8,1
-8,4
-8,0
-8,5
-8,2
-8,2
-8,0
-8,5
-8,1
-8,1
-8,0
-8,0
-8,2
-8,1
-8,5
-8,0
-8,2
-8,0
-8,4
-8,0
-8,2
-8,1
-8,3
-8,5
-8,3
-8,0
-8,1
-8,4
-8,0
-8,1
-8,4
-8,3
-8,4
-8,5
-8,5
-8,1
-8,3
-8,3
-8,2
-8,3
-8,4
-8,5
-8,3
-8,3
-8,0
-8,0
-8,0
-8,3
-8,1
-8,5
-8,4
-8,1
-8,4
-8,3
-8,3
-8,4
-8,4
-8,5
-8,2
-8,4
-8,4
-8,5
-8,5
-8,1
-8,4
-8,2
-8,1
-8,0
-8,1
-8,1
-8,5
-8,1
-8,5
-8,2
-8,1
-8,2
-8,3
-8,0
-8,2
-8,5
-8,4
-8,4
-8,3
-8,3
-8,3
-8,2
-8,0
-8,4
-8,1
-8,4
-8,2
-8,0
-8,0
-8,1
-8,2
-8,0
-8,4
-8,5
-8,3
-8,2
-8,5
-8,2
-8,1
-8,3
-8,5
-8,5
-8,1
-8,5
-8,1
-8,4
-8,3
-8,3
-8,4
-8,4
-8,0
-8,0
-8,1
-8,3
-8,0
-8,3
-8,1
-8,1
-8,4
-8,5
-8,0
-8,3
-8,2
-8,2
-8,5
-8,1
-8,2
-8,1
-8,1
-8,3
-8,4
-8,0
-8,4
-8,3
-8,5
-8,5
-8,4
-8,5
-8,4
-8,0
-8,3
-8,2
-8,5
-8,3
-8,5
-8,5
-8,1
-8,3
-8,4
-8,2
-8,2
-8,4
-8,4
-8,1
-8,0
-8,3
-8,1
-8,0
-8,2
-8,1
-8,3
-8,1
-8,2
-8,0
-8,0
-8,3
-8,4
-8,4
-8,0
-8,2
-8,1
-8,2
-8,2
-8,2
-8,3
-8,0
-8,5
-8,0
-8,3
-8,2
-8,4
-8,5
-8,0
-8,1
-8,0
-8,3
-8,3
-8,5
-8,4
-8,4
-8,5
-8,5
-8,1
-8,1
-8,1
-8,4
-8,2
-8,0
-8,3
-8,2
-8,3
-8,4
-8,2
-8,3
-8,3
-8,5
-8,3
-8,2
-8,0
-8,1
-8,2
-8,1
-8,0
-8,5
-8,2
-8,2
-8,3
-8,2
-8,1
-8,4
-8,2
-8,4
-8,2
-8,4
-8,0
-8,3
-9,2
-9,1
-9,4
-9,5
-9,5
-9,1
-9,3
-9,2
-9,3
-9,3
-9,2
-9,3
-9,1
-9,1
-9,2
-9,4
-9,0
-9,0
-9,2
-9,1
-9,3
-9,1
-9,0
-9,2
-9,1
-9,0
-9,5
-9,2
-9,4
-9,5
-9,1
-9,2
-9,4
-9,5
-9,0
-9,3
-9,1
-9,1
-9,4
-9,5
-9,3
-9,2
-9,3
-9,3
-9,2
-9,0
-9,0
-9,5
-9,0
-9,5
-9,5
-9,5
-9,1
-9,0
-9,3
-9,0
-9,1
-9,0
-9,1
-9,0
-9,0
-9,5
-9,3
-9,0
-9,0
-9,3
-9,3
-9,3
-9,2
-9,3
-9,2
-9,4
-9,3
-9,5
-9,3
-9,5
-9,4
-9,2
-9,3
-9,1
-9,0
-9,1
-9,5
-9,5
-9,4
-9,2
-9,4
-9,3
-9,1
-9,0
-9,4
-9,2
-9,2
-9,3
-9,5
-9,0
-9,3
-9,0
-9,5
-9,3
-9,4
-9,1
-9,3
-9,2
-9,1
-9,2
-9,3
-9,3
-9,3
-9,0
-9,1
-9,4
-9,3
-9,2
-9,5
-9,3
-9,2
-9,1
-9,0
-9,2
-9,1
-9,0
-9,4
-9,2
-9,5
-9,1
-9,4
-9,1
-9,0
-9,0
-9,5
-9,1
-9,3
-9,5
-9,0
-9,0
-9,2
-9,0
-9,4
-9,5
-9,1
-9,4
-9,2
-9,4
-9,4
-9,4
-9,2
-9,4
-9,4
-9,5
-9,3
-9,3
-9,5
-9,1
-9,4
-9,1
-9,5
-9,2
-9,0
-9,3
-9,3
-9,0
-9,5
-9,4
-9,0
-9,4
-9,2
-9,4
-9,0
-9,3
-9,2
-9,0
-9,0
-9,3
-9,1
-9,2
-9,5
-9,0
-9,5
-9,2
-9,2
-9,0
-9,0
-9,4
-9,0
-9,3
-9,2
-9,3
-9,4
-9,2
-9,3
-9,4
-9,4
-9,2
-9,1
-9,3
-9,2
-9,5
-9,1
-9,3
-9,5
-9,3
-9,4
-9,5
-9,4
-9,5
-9,5
-9,5
-9,4
-9,2
-9,3
-9,2
-9,3
-9,4
-9,5
-9,2
-9,5
-9,1
-9,1
-9,3
-9,0
-9,2
-9,1
-9,4
-9,1
-9,1
-9,5
-9,5
-9,2
-9,2
-9,1
-9,0
-9,4
-9,5
-9,3
-9,1
-9,1
-9,1
-9,0
-9,2
-9,2
-9,3
-9,1
-9,1
-9,1
-9,5
-9,5
-9,5
-9,5
-9,4
-9,4
-9,4
-9,4
-9,0
-9,1
-9,5
-9,3
-9,1
-9,4
-9,2
-9,0
-9,0
-9,5
-9,4
-9,2
-9,1
-9,0
-9,1
-9,3
-9,2
-9,2
-9,1
-9,2
-9,2
-9,0
-9,4
-9,0
-9,4
-9,3
-9,3
-9,4
-9,1
-9,2
-9,0
-9,4
-9,1
-9,4
-9,5
-9,4
-9,4
-9,1
-9,5
-9,3
-9,2
-9,5
-9,1
-9,0
-9,3
-9,3
-9,1
-9,0
-9,4
-9,3
-9,1
-9,3
-9,1
-9,1
-9,0
-9,5
-9,0
-9,1
-9,5
-9,3
-9,4
-9,1
-9,3
-9,5
-9,1
-9,5
-9,1
-9,2
-9,4
-9,2
-9,5
-9,5
-9,5
-9,5
-9,4
-9,4
-9,0
-9,2
-9,2
-9,3
-9,3
-9,0
-9,3
-9,5
-9,4
-9,2
-9,2
-9,3
-9,1
-9,1
-9,0
-9,1
-9,5
-9,2
-9,2
-9,4
-9,0
-9,4
-9,3
-9,3
-9,1
-9,5
-9,3
-9,3
-9,3
-9,5
-9,4
-9,5
-9,1
-9,5
-9,4
-9,0
-9,2
-9,1
-9,0
-9,5
-9,0
-9,3
-9,1
-9,5
-9,2
-9,0
-9,1
-9,2
-9,0
-9,3
-9,0
-9,5
-9,2
-9,1
-9,4
-9,0
-9,4
-9,3
-9,0
-9,4
-9,2
-9,4
-9,3
-9,0
-9,5
-9,4
-9,0
-9,1
-9,0
-9,5
-9,4
-9,1
-9,2
-9,0
-9,0
-9,3
-9,1
-9,5
-9,5
-9,5
-9,2
-9,2
-9,2
-9,4
-9,2
-9,3
-9,0
-9,2
-9,1
-9,5
-9,2
-9,0
-9,3
-9,1
-9,0
-9,2
-9,4
-9,4
-9,2
-9,1
-9,3
-9,3
-9,3
-9,5
-9,0
-9,3
-9,5
-9,5
-9,4
-9,1
-9,5
-9,4
-9,3
-9,3
-10,1
-10,2
-10,2
-10,1
-10,4
-10,2
-10,5
-10,4
-10,4
-10,3
-10,5
-10,3
-10,2
-10,2
-10,1
-10,3
-10,4
-10,0
-10,0
-10,0
-10,0
-10,4
-10,4
-10,1
-10,4
-10,2
-10,2
-10,4
-10,0
-10,2
-10,1
-10,3
-10,1
-10,2
-10,5
-10,5
-10,4
-10,5
-10,2
-10,5
-10,2
-10,4
-10,1
-10,2
-10,3
-10,5
-10,0
-10,0
-10,1
-10,0
-10,1
-10,1
-10,0
-10,3
-10,4
-10,3
-10,2
-10,2
-10,0
-10,0
-10,0
-10,0
-10,4
-10,0
-10,3
-10,5
-10,1
-10,2
-10,0
-10,4
-10,2
-10,0
-10,5
-10,2
-10,3
-10,4
-10,5
-10,2
-10,2
-10,1
-10,5
-10,3
-10,3
-10,4
-10,0
-10,0
-10,0
-10,1
-10,1
-10,3
-10,4
-10,3
-10,2
-10,5
-10,0
-10,3
-10,1
-10,2
-10,3
-10,5
-10,3
-10,5
-10,3
-10,4
-10,2
-10,5
-10,2
-10,3
-10,0
-10,2
-10,1
-10,2
-10,0
-10,4
-10,4
-10,5
-10,2
-10,5
-10,4
-10,4
-10,1
-10,3
-10,2
-10,2
-10,2
-10,0
-10,5
-10,0
-10,4
-10,3
-10,5
-10,3
-10,0
-10,1
-10,0
-10,0
-10,1
-10,3
-10,0
-10,0
-10,3
-10,2
-10,0
-10,3
-10,2
-10,0
-10,3
-10,1
-10,5
-10,3
-10,5
-10,1
-10,5
-10,3
-10,4
-10,3
-10,5
-10,0
-10,1
-10,4
-10,4
-10,2
-10,5
-10,0
-10,0
-10,1
-10,3
-10,2
-10,2
-10,2
-10,2
-10,2
-10,1
-10,3
-10,2
-10,4
-10,4
-10,4
-10,4
-10,4
-10,2
-10,3
-10,5
-10,1
-10,1
-10,3
-10,4
-10,0
-10,0
-10,3
-10,3
-10,0
-10,2
-10,2
-10,4
-10,2
-10,0
-10,4
-10,1
-10,2
-10,0
-10,4
-10,4
-10,2
-10,5
-10,3
-10,0
-10,2
-10,5
-10,4
-10,1
-10,5
-10,3
-10,2
-10,0
-10,4
-10,3
-10,3
-10,1
-10,2
-10,4
-10,0
-10,5
-10,1
-10,1
-10,2
-10,4
-10,3
-10,5
-10,2
-10,3
-10,3
-10,5
-10,3
-10,0
-10,3
-10,3
-10,1
-10,1
-10,4
-10,3
-10,0
-10,4
-10,0
-10,0
-10,1
-10,0
-10,3
-10,0
-10,5
-10,4
-10,3
-10,4
-10,2
-10,5
-10,0
-10,0
-10,3
-10,1
-10,0
-10,1
-10,5
-10,0
-10,2
-10,0
-10,1
-10,0
-10,1
-10,5
-10,1
-10,3
-10,5
-10,3
-10,0
-10,1
-10,3
-10,5
-10,0
-10,4
-10,5
-10,4
-10,5
-10,2
-10,4
-10,4
-10,3
-10,5
-10,1
-10,2
-10,5
-10,2
-10,1
-10,2
-10,1
-10,1
-10,2
-10,1
-10,0
-10,5
-10,5
-10,5
-10,4
-10,0
-10,2
-10,5
-10,2
-10,0
-10,2
-10,2
-10,1
-10,3
-10,3
-10,0
-10,2
-10,4
-10,3
-10,2
-10,5
-10,0
-10,3
-10,2
-10,0
-10,0
-10,4
-10,1
-10,2
-10,4
-10,5
-10,0
-10,2
-10,5
-10,2
-10,4
-10,4
-10,3
-10,0
-10,2
-10,1
-10,1
-10,3
-10,3
-10,4
-10,1
-10,4
-10,4
-10,2
-10,1
-10,2
-10,2
-10,0
-10,4
-10,1
-10,3
-10,2
-10,4
-10,1
-10,2
-10,1
-10,2
-10,5
-10,5
-10,1
-10,4
-10,4
-10,0
-10,2
-10,4
-10,3
-10,4
-10,5
-10,1
-10,5
-10,1
-10,4
-10,0
-10,0
-10,4
-10,1
-10,4
-10,1
-10,4
-10,0
-10,3
-10,3
-10,4
-10,3
-10,0
-10,3
-10,5
-10,3
-10,1
-10,0
-10,2
-10,1
-10,3
-10,4
-10,3
-10,4
-10,1
-10,1
-10,2
-10,5
-10,2
-10,1
-10,5
-10,0
-10,4
-10,3
-10,3
-10,5
-10,4
-10,0
