FP2-F4,GSR
21,10
21,6
21,10
21,7
21,7
21,10
21,10
21,6
21,9
21,6
21,6
21,6
21,10
21,6
21,8
21,9
21,9
21,9
21,6
21,6
21,8
21,7
21,6
21,7
21,10
21,9
21,8
21,9
21,6
21,6
21,10
21,7
21,10
21,10
21,6
21,10
21,10
21,6
21,9
21,6
21,7
21,7
21,10
21,9
21,9
21,8
21,6
21,6
21,10
21,8
21,6
21,10
21,10
21,10
21,8
21,8
21,6
21,7
21,9
21,6
21,6
21,8
21,8
21,9
21,10
21,7
21,8
21,6
21,6
21,9
21,7
21,10
21,10
21,6
21,9
21,9
21,9
21,8
21,6
21,6
21,10
21,10
21,9
21,8
21,9
21,6
21,6
21,9
21,8
21,6
21,7
21,6
21,7
21,7
21,7
21,6
21,7
21,10
21,10
21,8
21,7
21,7
21,6
21,6
21,9
21,10
21,9
21,7
21,9
21,10
21,9
21,8
21,9
21,7
21,6
21,7
21,6
21,8
21,8
21,10
21,9
21,10
21,7
21,8
21,9
21,8
21,6
21,6
21,6
21,10
21,6
21,6
21,6
21,8
21,8
21,8
21,10
21,9
21,8
21,7
21,10
21,10
21,9
21,8
21,9
21,6
21,10
21,8
21,7
21,6
21,6
21,8
21,10
21,6
21,9
21,10
21,8
21,9
21,10
21,10
21,9
21,10
21,6
21,6
21,6
21,9
21,9
21,7
21,10
21,9
21,9
21,9
21,7
21,6
21,6
21,6
21,9
21,10
21,10
21,7
21,10
21,7
21,10
21,8
21,9
21,7
21,8
21,8
21,10
21,9
21,6
21,8
21,8
21,10
21,6
21,7
21,6
21,8
21,8
21,9
21,8
21,7
21,6
21,10
21,8
21,6
21,7
21,6
21,6
21,9
21,6
21,6
21,9
21,10
21,10
21,8
21,9
21,9
21,8
21,6
21,10
21,10
21,6
21,9
21,10
21,7
21,7
21,6
21,10
21,7
21,8
21,9
21,8
21,9
21,10
21,9
21,6
21,7
21,8
21,10
21,9
21,6
21,10
21,9
21,10
21,7
21,10
21,10
21,9
21,8
21,10
21,10
21,6
21,9
21,9
21,10
21,6
21,10
21,6
21,8
21,9
21,9
21,9
21,10
21,8
21,6
21,9
21,8
21,9
21,8
21,10
21,9
21,9
21,10
21,7
21,7
21,9
21,7
21,8
21,6
21,10
21,8
21,9
21,9
21,8
21,9
21,7
21,10
21,6
21,9
21,7
21,10
21,7
21,6
21,10
21,6
21,10
21,7
21,7
21,7
21,7
21,8
21,9
21,10
21,10
21,8
21,8
21,8
21,9
21,10
21,7
21,6
21,8
21,6
21,8
21,9
21,9
21,10
21,6
21,9
21,8
21,6
21,6
21,6
21,6
21,6
21,6
21,10
21,9
21,9
21,6
21,10
21,9
21,7
21,10
21,6
21,6
21,7
21,9
21,8
21,6
21,6
21,9
21,8
21,9
21,6
21,9
21,6
21,9
21,9
21,10
21,6
21,6
21,9
21,7
21,8
21,6
21,9
21,6
21,8
21,7
21,10
21,10
21,8
21,9
21,6
21,10
21,6
21,9
21,10
21,10
21,7
21,8
21,10
21,8
21,7
21,10
21,7
21,8
21,7
21,6
21,9
21,7
21,10
21,7
21,10
21,7
21,10
21,6
21,10
21,10
21,9
21,7
21,7
21,8
21,9
21,6
21,7
21,6
21,10
21,6
21,8
21,8
21,9
21,6
21,9
21,9
21,9
21,7
21,9
21,9
21,7
21,8
21,8
21,10
21,6
21,10
21,6
21,9
21,8
21,8
21,6
21,10
21,7
21,6
21,6
21,10
21,7
21,9
21,7
21,6
21,7
21,10
21,7
21,10
21,9
21,7
21,10
21,9
21,9
21,7
21,10
21,7
21,8
21,7
21,9
21,9
21,8
21,8
21,6
21,10
21,7
21,6
21,8
21,6
21,9
21,7
21,6
21,8
21,8
21,6
21,8
21,9
21,8
21,7
21,10
21,10
21,6
21,6
21,9
21,9
21,6
21,8
21,8
21,6
21,8
21,9
21,6
21,10
21,7
21,7
21,6
21,7
21,7
21,9
21,6
21,10
21,8
21,6
21,6
21,10
21,9
21,7
21,8
21,9
21,9
21,7
21,7
21,8
21,8
21,10
21,10
21,9
21,10
21,9
21,8
21,7
21,8
21,7
21,9
21,8
21,6
21,8
21,8
21,9
21,10
21,8
21,9
21,8
21,9
21,6
21,8
21,8
21,10
21,9
21,10
21,6
21,7
21,8
21,8
21,8
21,10
21,8
21,7
21,7
21,9
21,7
21,10
21,9
21,7
21,10
21,9
21,10
21,6
21,9
21,8
21,8
21,8
21,8
21,9
21,9
21,8
21,10
21,9
21,7
21,10
21,6
21,9
21,8
21,7
21,7
21,6
21,10
21,7
21,7
21,10
21,10
21,10
21,7
21,7
21,7
21,9
21,8
21,7
21,7
21,7
21,9
21,10
21,8
21,7
21,8
21,6
21,8
21,8
21,9
21,6
21,8
21,7
21,9
21,7
21,10
21,8
21,9
21,7
21,7
21,10
21,6
21,6
21,8
21,8
21,8
21,10
21,7
21,6
21,7
21,9
21,6
21,10
21,8
21,9
21,9
21,8
21,6
20,6
20,8
20,10
20,6
20,10
20,6
20,6
20,9
20,8
20,6
20,8
20,9
20,9
20,9
20,10
20,10
20,9
20,8
20,10
20,6
20,8
20,9
20,7
20,6
20,9
20,7
20,8
20,9
20,9
20,8
20,6
20,8
20,7
20,9
20,7
20,8
20,6
20,7
20,6
20,8
20,6
20,8
20,6
20,9
20,10
20,10
20,10
20,9
20,6
20,6
20,9
20,6
20,10
20,6
20,8
20,6
20,6
20,10
20,9
20,10
20,10
20,8
20,8
20,7
20,6
20,10
20,7
20,9
20,10
20,9
20,7
20,9
20,7
20,10
20,9
20,7
20,7
20,6
20,10
20,6
20,7
20,8
20,6
20,10
20,9
20,6
20,9
20,10
20,7
20,6
20,10
20,10
20,8
20,9
20,10
20,6
20,10
20,7
20,6
20,10
20,10
20,10
20,6
20,10
20,8
20,8
20,7
20,6
20,10
20,10
20,6
20,8
20,8
20,8
20,7
20,6
20,8
20,10
20,9
20,8
20,8
20,8
20,10
20,7
20,7
20,9
20,7
20,6
20,9
20,8
20,9
20,9
20,7
20,6
20,8
20,6
20,8
20,10
20,9
20,8
20,6
20,8
20,6
20,8
20,7
20,10
20,9
20,10
20,10
20,6
20,7
20,9
20,7
20,8
20,10
20,7
20,8
20,6
20,7
20,6
20,7
20,10
20,10
20,7
20,7
20,9
20,10
20,8
20,6
20,6
20,6
20,8
20,6
20,8
20,9
20,7
20,8
20,6
20,6
20,10
20,10
20,8
20,8
20,6
20,9
20,7
20,10
20,8
20,8
20,10
20,6
20,9
20,6
20,10
20,8
20,7
20,9
20,10
20,9
20,10
20,10
20,7
20,8
20,8
20,8
20,9
20,9
20,10
20,6
20,6
20,7
20,10
20,6
20,8
20,8
20,7
20,6
20,6
20,8
20,9
20,8
20,8
20,10
20,10
20,6
20,7
20,9
20,9
20,6
20,9
20,10
20,7
20,10
20,10
20,10
20,9
20,7
20,8
20,8
20,10
20,10
20,6
20,10
20,6
20,6
20,6
20,7
20,9
20,7
20,9
20,10
20,7
20,10
20,10
20,8
20,9
20,9
20,10
20,7
20,6
20,10
20,9
20,6
20,6
20,10
20,10
20,9
20,7
20,9
20,7
20,8
20,8
20,10
20,6
20,7
20,6
20,7
20,9
20,6
20,6
20,9
20,7
20,7
20,8
20,8
20,9
20,6
20,10
20,8
20,8
20,8
20,9
20,6
20,7
20,10
20,10
20,10
20,9
20,7
20,7
20,9
20,8
20,10
20,6
20,10
20,8
20,8
20,7
20,8
20,6
20,7
20,7
20,6
20,7
20,9
20,10
20,6
20,10
20,10
20,9
20,6
20,8
20,10
20,6
20,10
20,7
20,9
20,9
20,6
20,10
20,9
20,6
20,7
20,7
20,7
20,6
20,10
20,10
20,6
20,10
20,9
20,6
20,9
20,10
20,10
20,9
20,7
20,10
20,7
20,6
20,7
20,7
20,6
20,10
20,10
20,6
20,6
20,7
20,8
20,6
20,8
20,9
20,6
20,7
20,8
20,6
20,9
20,7
20,10
20,10
20,9
20,7
20,8
20,7
20,7
20,9
20,6
20,9
20,9
20,9
20,8
20,8
20,10
20,10
20,7
20,10
20,6
20,6
20,7
20,7
20,6
20,6
20,10
20,8
20,7
20,6
20,7
20,7
20,10
20,7
20,10
20,9
20,9
20,6
20,9
20,6
20,7
20,9
20,8
20,6
20,6
20,8
20,6
20,6
20,10
20,9
20,9
20,10
20,6
20,10
20,7
20,6
20,7
20,7
20,6
20,10
20,7
20,9
20,10
20,9
20,6
20,7
20,8
20,10
20,9
20,9
20,7
20,9
20,7
20,6
20,9
20,9
20,10
20,9
20,10
20,8
20,10
20,7
20,7
20,8
20,7
20,7
20,6
20,7
20,10
20,8
20,10
20,6
20,7
20,6
20,8
20,6
20,6
20,6
20,10
20,6
20,8
20,7
20,9
20,9
20,7
20,10
20,10
20,10
20,7
20,10
20,6
20,7
20,8
20,6
20,7
20,9
20,8
20,8
20,8
20,10
20,7
20,6
20,9
20,6
20,8
20,10
20,6
20,9
20,9
20,6
20,9
20,7
20,10
20,9
20,7
20,6
20,6
20,10
20,9
20,9
20,6
20,8
20,8
20,7
20,10
20,7
20,8
20,6
20,8
20,8
20,7
20,7
20,8
20,10
20,8
20,8
20,9
20,7
20,7
20,7
20,8
20,8
20,6
20,8
20,6
20,6
20,9
20,10
20,7
20,9
20,9
20,9
20,6
20,9
20,8
20,7
20,9
20,10
20,7
20,9
20,9
20,10
20,7
20,6
20,10
20,7
20,7
20,7
20,8
20,7
20,7
20,6
20,10
20,10
20,8
20,7
20,6
20,8
20,7
20,9
20,10
20,9
20,6
20,10
20,8
20,6
20,7
20,6
20,7
20,7
20,10
20,7
20,10
20,8
20,9
20,10
20,8
20,6
20,9
20,6
20,10
20,10
20,7
20,9
20,10
20,9
20,9
20,10
20,8
20,6
20,6
20,9
20,6
20,8
20,8
20,10
20,7
20,7
20,8
20,7
20,6
20,10
20,7
20,6
20,6
20,6
20,10
20,10
20,9
20,7
20,9
20,10
20,10
20,8
20,10
20,6
20,6
20,9
20,6
20,10
20,8
20,10
20,9
20,7
20,10
20,7
20,10
20,8
20,10
20,6
20,9
20,8
20,9
20,7
20,8
20,9
20,7
20,8
20,10
20,6
20,8
20,8
20,9
20,7
20,7
20,6
20,9
20,7
20,9
20,7
20,8
20,7
20,10
20,8
20,9
20,6
20,8
20,7
20,9
20,8
20,7
20,7
20,8
20,9
20,9
20,7
20,10
20,6
20,10
20,10
20,7
19,9
19,6
19,7
19,10
19,10
19,7
19,10
19,8
19,6
19,6
19,6
19,7
19,9
19,7
19,6
19,9
19,9
19,9
19,8
19,8
19,8
19,6
19,7
19,6
19,9
19,6
19,7
19,8
19,9
19,8
19,10
19,8
19,10
19,7
19,10
19,10
19,10
19,10
19,9
19,10
19,7
19,6
19,9
19,8
19,9
19,9
19,10
19,8
19,10
19,10
19,6
19,10
19,6
19,10
19,8
19,7
19,7
19,9
19,6
19,7
19,8
19,7
19,10
19,8
19,9
19,9
19,7
19,8
19,6
19,8
19,7
19,10
19,6
19,8
19,8
19,7
19,10
19,9
19,8
19,10
19,6
19,10
19,10
19,9
19,8
19,9
19,7
19,6
19,7
19,10
19,9
19,7
19,7
19,8
19,9
19,6
19,7
19,10
19,7
19,8
19,9
19,9
19,7
19,9
19,9
19,8
19,9
19,9
19,6
19,6
19,8
19,7
19,10
19,7
19,10
19,10
19,9
19,7
19,7
19,10
19,9
19,10
19,7
19,9
19,7
19,10
19,7
19,6
19,10
19,7
19,6
19,6
19,10
19,8
19,6
19,6
19,6
19,8
19,9
19,7
19,6
19,7
19,7
19,9
19,6
19,7
19,9
19,8
19,8
19,9
19,8
19,7
19,8
19,6
19,10
19,7
19,8
19,10
19,8
19,7
19,10
19,8
19,7
19,10
19,9
19,10
19,8
19,9
19,10
19,7
19,9
19,7
19,7
19,6
19,6
19,8
19,8
19,10
19,8
19,8
19,6
19,8
19,9
19,9
19,9
19,10
19,9
19,10
19,10
19,9
19,8
19,8
19,8
19,7
19,7
19,10
19,9
19,10
19,7
19,6
19,7
19,10
19,10
19,8
19,10
19,7
19,10
19,9
19,8
19,6
19,8
19,9
19,6
19,10
19,10
19,7
19,10
19,6
19,9
19,9
19,8
19,8
19,6
19,6
19,8
19,10
19,9
19,6
19,6
19,7
19,7
19,9
19,9
19,8
19,7
19,10
19,8
19,10
19,8
19,10
19,8
19,6
19,6
19,10
19,9
19,9
19,8
19,9
19,7
19,6
19,8
19,10
19,10
19,6
19,10
19,6
19,9
19,7
19,7
19,6
19,6
19,9
19,9
19,8
19,10
19,10
19,8
19,10
19,9
19,9
19,8
19,10
19,10
19,7
19,10
19,9
19,8
19,6
19,10
19,9
19,7
19,7
19,10
19,8
19,8
19,6
19,6
19,9
19,9
19,7
19,7
19,7
19,10
19,10
19,10
19,10
19,6
19,7
19,8
19,7
19,9
19,9
19,9
19,10
19,9
19,10
19,10
19,9
19,9
19,8
19,8
19,9
19,9
19,6
19,9
19,10
19,9
19,9
19,10
19,7
19,10
19,7
19,6
19,6
19,6
19,9
19,10
19,6
19,8
19,10
19,7
19,7
19,9
19,10
19,8
19,6
19,8
19,6
19,10
19,9
19,8
19,7
19,7
19,8
19,6
19,7
19,9
19,9
19,6
19,9
19,8
19,9
19,9
19,8
19,9
19,8
19,7
19,9
19,10
19,6
19,9
19,9
19,7
19,6
19,8
19,9
19,7
19,6
19,7
19,6
19,8
19,7
19,9
19,10
19,10
19,8
19,9
19,8
19,8
19,6
19,8
19,8
19,9
19,8
19,6
19,8
19,6
19,7
19,8
19,6
19,8
19,9
19,7
19,6
19,7
19,7
19,10
19,7
19,10
19,10
19,10
19,8
19,8
19,7
19,8
19,9
19,9
19,6
19,6
19,9
19,6
19,8
19,8
19,7
19,7
19,10
19,7
19,7
19,9
19,6
19,8
19,10
19,7
19,7
19,8
19,9
19,6
19,6
19,10
19,6
19,6
19,7
19,10
19,7
19,7
19,9
19,8
19,9
19,10
19,6
19,10
19,7
19,10
19,6
19,9
19,7
19,7
19,9
19,8
19,10
19,10
19,8
19,9
19,9
19,8
19,8
19,9
19,6
19,9
19,10
19,7
19,7
19,9
19,7
19,9
19,6
19,8
19,6
19,8
19,10
19,7
19,7
19,9
19,7
19,8
19,9
19,9
19,8
19,10
19,6
19,9
19,6
19,7
19,7
19,10
19,10
19,9
19,10
19,8
19,8
19,8
19,9
19,9
19,9
19,7
19,9
19,6
19,7
19,9
19,8
19,7
19,8
19,9
19,6
19,8
19,6
19,6
19,8
19,9
19,8
19,10
19,6
19,10
19,7
19,9
19,9
19,7
19,6
19,7
19,7
19,9
19,9
19,9
19,8
19,8
19,6
19,6
19,6
19,6
19,7
19,7
19,8
19,7
19,8
19,10
19,10
19,6
19,10
19,8
19,8
19,8
19,6
19,8
19,6
19,10
19,7
19,9
19,9
19,6
19,8
19,8
19,9
19,10
19,6
19,6
19,10
19,10
19,10
19,6
19,8
19,8
19,8
19,10
19,10
19,6
19,6
19,6
19,9
19,10
19,8
19,9
19,7
19,6
19,9
19,6
19,10
19,7
19,9
19,8
19,10
19,7
19,10
19,7
19,10
19,9
19,8
19,9
19,6
19,8
19,10
19,9
19,9
19,9
19,9
19,9
19,7
19,10
19,9
19,7
19,10
19,10
19,8
19,8
19,10
19,7
19,7
19,6
19,6
19,9
19,8
19,9
19,9
19,9
19,7
19,7
19,10
19,10
19,9
19,10
19,9
19,6
19,10
19,6
19,9
19,6
19,9
19,10
19,8
19,8
19,6
19,6
19,7
19,9
19,6
19,9
19,10
19,7
19,9
19,8
19,8
19,10
19,9
19,8
19,10
19,7
19,6
19,10
19,6
19,10
19,6
19,7
19,7
19,6
19,8
19,10
19,8
19,10
19,6
19,9
19,7
19,10
19,8
19,10
18,9
18,9
18,9
18,9
18,10
18,10
18,10
18,6
18,9
18,6
18,10
18,10
18,6
18,6
18,7
18,8
18,10
18,6
18,9
18,9
18,6
18,9
18,9
18,9
18,8
18,7
18,6
18,10
18,9
18,6
18,8
18,10
18,6
18,7
18,6
18,8
18,8
18,6
18,6
18,6
18,6
18,7
18,10
18,6
18,6
18,8
18,6
18,8
18,7
18,9
18,8
18,7
18,9
18,8
18,9
18,6
18,8
18,9
18,10
18,6
18,9
18,7
18,7
18,10
18,6
18,10
18,9
18,6
18,9
18,9
18,7
18,6
18,7
18,7
18,10
18,9
18,7
18,8
18,8
18,7
18,9
18,6
18,10
18,10
18,7
18,10
18,7
18,9
18,6
18,10
18,6
18,7
18,10
18,6
18,8
18,9
18,8
18,9
18,7
18,8
18,8
18,10
18,6
18,7
18,7
18,10
18,8
18,6
18,10
18,8
18,10
18,6
18,7
18,6
18,8
18,6
18,8
18,6
18,6
18,10
18,7
18,6
18,10
18,8
18,10
18,7
18,10
18,6
18,6
18,9
18,9
18,9
18,6
18,6
18,7
18,7
18,10
18,6
18,10
18,10
18,7
18,8
18,8
18,9
18,10
18,9
18,10
18,6
18,10
18,6
18,10
18,8
18,7
18,10
18,9
18,7
18,7
18,9
18,9
18,9
18,9
18,7
18,9
18,7
18,10
18,9
18,7
18,6
18,9
18,10
18,8
18,9
18,8
18,9
18,9
18,9
18,8
18,7
18,8
18,7
18,8
18,7
18,6
18,9
18,7
18,10
18,9
18,6
18,9
18,9
18,10
18,9
18,8
18,6
18,8
18,8
18,8
18,10
18,7
18,6
18,9
18,8
18,8
18,9
18,8
18,7
18,6
18,9
18,8
18,10
18,7
18,6
18,8
18,6
18,8
18,9
18,10
18,10
18,6
18,10
18,6
18,6
18,6
18,10
18,9
18,10
18,7
18,9
18,10
18,6
18,10
18,6
18,10
18,7
18,10
18,8
18,6
18,6
18,6
18,7
18,10
18,10
18,7
18,9
18,9
18,6
18,7
18,8
18,9
18,9
18,6
18,9
18,10
18,9
18,8
18,10
18,8
18,9
18,7
18,6
18,6
18,9
18,9
18,9
18,8
18,8
18,10
18,10
18,6
18,10
18,10
18,8
18,9
18,10
18,7
18,9
18,8
18,9
18,8
18,8
18,7
18,9
18,6
18,6
18,10
18,6
18,8
18,10
18,9
18,7
18,7
18,7
18,9
18,7
18,10
18,6
18,10
18,8
18,6
18,6
18,10
18,10
18,6
18,10
18,9
18,9
18,9
18,7
18,7
18,9
18,10
18,6
18,6
18,9
18,9
18,7
18,7
18,9
18,8
18,7
18,7
18,8
18,7
18,10
18,7
18,6
18,6
18,7
18,8
18,8
18,6
18,10
18,9
18,7
18,7
18,8
18,9
18,9
18,8
18,8
18,6
18,8
18,7
18,8
18,9
18,7
18,7
18,8
18,6
18,8
18,9
18,6
18,8
18,9
18,9
18,8
18,10
18,10
18,6
18,10
18,7
18,10
18,6
18,9
18,7
18,9
18,8
18,7
18,7
18,6
18,7
18,8
18,9
18,8
18,7
18,9
18,8
18,9
18,9
18,7
18,7
18,7
18,10
18,9
18,10
18,6
18,8
18,10
18,10
18,6
18,6
18,9
18,6
18,8
18,6
18,8
18,7
18,8
18,9
18,7
18,7
18,7
18,6
18,9
18,8
18,10
18,9
18,6
18,7
18,9
18,6
18,9
18,10
18,9
18,10
18,7
18,10
18,10
18,9
18,6
18,10
18,7
18,10
18,8
18,9
18,8
18,7
18,8
18,6
18,9
18,8
18,6
18,6
18,10
18,7
18,10
18,7
18,6
18,9
18,10
18,6
18,10
18,7
18,6
18,8
18,8
18,9
18,10
18,7
18,8
18,9
18,9
18,10
18,7
18,8
18,9
18,6
18,7
18,8
18,6
18,8
18,6
18,6
18,6
18,6
18,7
18,6
18,9
18,7
18,8
18,9
18,8
18,8
18,8
18,6
18,6
18,7
18,10
18,8
18,7
18,9
18,10
18,6
18,7
18,10
18,7
18,10
18,10
18,6
18,8
18,7
18,7
18,8
18,8
18,10
18,10
18,8
18,9
18,10
18,6
18,9
18,7
18,8
18,8
18,10
18,6
18,7
18,10
18,10
18,6
18,8
18,10
18,7
18,10
18,7
18,7
18,7
18,8
18,10
18,9
18,6
18,10
18,10
18,8
18,6
18,9
18,10
18,7
18,6
18,6
18,9
18,6
18,8
18,7
18,9
18,7
18,8
18,9
18,7
18,10
18,8
18,6
18,9
18,10
18,9
18,7
18,10
18,9
18,6
18,9
18,7
18,10
18,10
18,10
18,9
18,6
18,10
18,7
18,10
18,8
18,7
18,9
18,10
18,7
18,7
18,6
18,10
18,10
18,8
18,9
18,7
18,7
18,9
18,8
18,7
18,7
18,7
18,10
18,6
18,6
18,6
18,9
18,10
18,9
18,6
18,8
18,9
18,10
18,7
18,6
18,7
18,8
18,6
18,7
18,6
18,7
18,9
18,8
18,7
18,6
18,8
18,10
18,7
18,8
18,9
18,10
18,8
18,6
18,8
18,7
18,10
18,8
18,6
18,7
18,9
18,9
18,6
18,6
18,8
18,9
18,9
18,8
18,10
18,9
18,10
18,8
18,7
18,9
18,6
18,7
18,6
18,6
18,10
18,9
18,8
18,6
18,9
18,6
18,10
18,10
18,6
18,8
18,10
18,7
18,7
18,9
18,7
18,6
18,9
18,9
18,8
18,10
18,9
18,8
18,7
18,8
18,9
18,9
18,6
18,8
18,10
18,6
18,6
18,7
18,7
18,10
18,10
18,6
18,6
18,7
18,8
18,8
18,7
18,8
18,9
18,9
18,7
18,10
18,7
18,10
18,7
18,10
18,10
17,10
17,9
17,6
17,9
17,10
17,9
17,7
17,6
17,9
17,10
17,8
17,9
17,8
17,7
17,8
17,8
17,8
17,9
17,7
17,7
17,6
17,7
17,9
17,6
17,8
17,9
17,8
17,6
17,10
17,7
17,6
17,6
17,8
17,6
17,9
17,8
17,9
17,8
17,10
17,8
17,9
17,7
17,7
17,9
17,9
17,7
17,6
17,6
17,8
17,6
17,9
17,9
17,8
17,6
17,10
17,6
17,8
17,8
17,6
17,10
17,9
17,10
17,7
17,7
17,6
17,7
17,7
17,10
17,8
17,10
17,9
17,7
17,6
17,6
17,8
17,10
17,7
17,10
17,9
17,9
17,6
17,8
17,8
17,6
17,7
17,6
17,6
17,9
17,9
17,6
17,6
17,7
17,10
17,7
17,10
17,7
17,8
17,9
17,6
17,6
17,9
17,9
17,6
17,10
17,10
17,8
17,6
17,7
17,9
17,9
17,9
17,8
17,10
17,7
17,7
17,9
17,6
17,7
17,6
17,8
17,9
17,8
17,9
17,6
17,6
17,9
17,7
17,8
17,7
17,6
17,9
17,8
17,7
17,6
17,6
17,10
17,8
17,6
17,8
17,7
17,10
17,6
17,7
17,9
17,7
17,6
17,9
17,8
17,10
17,6
17,6
17,6
17,6
17,8
17,6
17,6
17,8
17,9
17,8
17,8
17,7
17,9
17,10
17,8
17,6
17,9
17,7
17,7
17,7
17,9
17,7
17,7
17,6
17,9
17,6
17,6
17,6
17,6
17,9
17,10
17,8
17,9
17,8
17,9
17,8
17,7
17,7
17,10
17,9
17,7
17,10
17,8
17,9
17,7
17,9
17,10
17,7
17,7
17,8
17,6
17,6
17,9
17,8
17,6
17,6
17,8
17,8
17,6
17,10
17,10
17,10
17,6
17,7
17,6
17,9
17,8
17,6
17,9
17,10
17,10
17,9
17,9
17,8
17,10
17,6
17,6
17,6
17,6
17,6
17,6
17,10
17,8
17,10
17,10
17,8
17,6
17,9
17,6
17,6
17,10
17,7
17,7
17,7
17,6
17,10
17,6
17,10
17,9
17,8
17,7
17,8
17,6
17,7
17,9
17,8
17,6
17,9
17,9
17,7
17,9
17,10
17,8
17,10
17,10
17,6
17,9
17,10
17,8
17,9
17,6
17,9
17,10
17,9
17,10
17,9
17,7
17,10
17,9
17,7
17,10
17,9
17,10
17,10
17,6
17,9
17,10
17,6
17,7
17,8
17,8
17,8
17,9
17,7
17,8
17,7
17,7
17,8
17,8
17,10
17,9
17,9
17,10
17,10
17,9
17,10
17,8
17,6
17,10
17,9
17,6
17,8
17,7
17,7
17,6
17,7
17,10
17,6
17,9
17,9
17,9
17,7
17,6
17,8
17,7
17,9
17,8
17,7
17,8
17,6
17,10
17,8
17,10
17,10
17,6
17,9
17,9
17,10
17,7
17,7
17,7
17,7
17,8
17,10
17,8
17,9
17,9
17,9
17,9
17,8
17,8
17,7
17,7
17,7
17,8
17,7
17,9
17,9
17,9
17,6
17,10
17,6
17,6
17,7
17,8
17,6
17,6
17,7
17,10
17,10
17,7
17,10
17,9
17,7
17,9
17,8
17,6
17,10
17,8
17,8
17,8
17,6
17,9
17,10
17,8
17,7
17,8
17,6
17,6
17,6
17,9
17,8
17,7
17,6
17,9
17,10
17,8
17,8
17,9
17,9
17,9
17,9
17,9
17,6
17,7
17,6
17,9
17,6
17,8
17,6
17,10
17,9
17,8
17,6
17,10
17,10
17,6
17,9
17,10
17,9
17,8
17,10
17,7
17,7
17,6
17,10
17,10
17,7
17,7
17,6
17,7
17,10
17,8
17,10
17,8
17,10
17,10
17,9
17,8
17,9
17,6
17,7
17,6
17,9
17,7
17,9
17,6
17,6
17,8
17,9
17,6
17,8
17,9
17,9
17,7
17,9
17,6
17,6
17,8
17,6
17,6
17,10
17,8
17,7
17,9
17,6
17,7
17,7
17,8
17,7
17,9
17,6
17,6
17,9
17,6
17,9
17,7
17,9
17,6
17,6
17,10
17,6
17,7
17,10
17,6
17,6
17,7
17,8
17,8
17,9
17,6
17,8
17,7
17,7
17,6
17,6
17,7
17,7
17,8
17,9
17,7
17,7
17,6
17,9
17,6
17,9
17,6
17,7
17,9
17,6
17,9
17,9
17,9
17,10
17,7
17,9
17,9
17,7
17,8
17,8
17,8
17,9
17,9
17,10
17,6
17,7
17,8
17,10
17,7
17,9
17,8
17,8
17,6
17,10
17,6
17,7
17,7
17,9
17,7
17,9
17,9
17,7
17,6
17,8
17,7
17,10
17,6
17,8
17,10
17,8
17,6
17,9
17,6
17,6
17,6
17,7
17,10
17,8
17,10
17,7
17,9
17,8
17,10
17,10
17,9
17,10
17,8
17,10
17,7
17,10
17,9
17,6
17,10
17,8
17,6
17,8
17,9
17,7
17,9
17,9
17,8
17,8
17,6
17,10
17,7
17,7
17,8
17,6
17,6
17,6
17,8
17,6
17,7
17,8
17,6
17,7
17,8
17,6
17,10
17,9
17,7
17,6
17,6
17,10
17,7
17,10
17,9
17,10
17,7
17,8
17,10
17,7
17,7
17,8
17,10
17,6
17,8
17,6
17,10
17,10
17,10
17,7
17,10
17,9
17,10
17,10
17,6
17,6
17,7
17,8
17,9
17,6
17,6
17,9
17,6
17,9
17,8
17,8
17,6
17,8
17,10
17,6
17,8
17,10
17,6
17,6
17,9
17,10
17,7
17,6
17,10
17,6
17,6
17,7
17,6
17,6
17,8
17,10
17,7
17,8
17,10
17,8
17,7
17,8
17,8
17,6
17,6
17,8
17,8
17,9
17,9
17,9
17,7
17,10
17,6
17,10
17,7
17,6
16,7
16,7
16,8
16,8
16,10
16,7
16,7
16,10
16,9
16,9
16,6
16,9
16,8
16,9
16,7
16,9
16,6
16,6
16,8
16,10
16,7
16,6
16,9
16,10
16,9
16,10
16,10
16,7
16,8
16,10
16,9
16,10
16,7
16,10
16,7
16,6
16,6
16,6
16,9
16,9
16,6
16,9
16,10
16,6
16,7
16,9
16,6
16,10
16,10
16,6
16,10
16,7
16,10
16,8
16,10
16,8
16,10
16,6
16,9
16,6
16,10
16,8
16,6
16,6
16,7
16,10
16,6
16,8
16,6
16,8
16,6
16,7
16,10
16,10
16,7
16,9
16,6
16,7
16,10
16,10
16,8
16,6
16,9
16,7
16,6
16,9
16,7
16,6
16,7
16,9
16,6
16,9
16,9
16,8
16,9
16,7
16,8
16,10
16,6
16,10
16,10
16,9
16,8
16,9
16,7
16,10
16,9
16,10
16,7
16,8
16,8
16,8
16,7
16,7
16,7
16,9
16,7
16,9
16,7
16,10
16,9
16,8
16,6
16,7
16,8
16,6
16,9
16,9
16,6
16,8
16,9
16,6
16,10
16,6
16,9
16,9
16,10
16,7
16,6
16,6
16,7
16,9
16,7
16,6
16,9
16,10
16,6
16,8
16,7
16,6
16,8
16,10
16,7
16,10
16,7
16,6
16,8
16,10
16,8
16,9
16,8
16,7
16,6
16,8
16,9
16,9
16,9
16,7
16,10
16,8
16,7
16,8
16,7
16,8
16,7
16,6
16,8
16,6
16,7
16,9
16,7
16,10
16,8
16,7
